0261;Poochyena;0;Razor Fang;Sucker Punch;Crunch;Dig;Frustration;Adamant;0;252;0;0;0;252;
0575;Gothorita;0;Colbur Berry;Psychic;Thunderbolt;Heal Block;Trick Room;Calm;0;0;0;252;252;0;
0577;Solosis;0;Sitrus Berry;Psychic;Shadow Ball;Recover;Wonder Room;Modest;0;0;0;252;252;0;
0177;Natu;0;Wise Glasses;Psychic;Dazzling Gleam;Shadow Ball;Calm Mind;Modest;0;0;0;252;0;252;
0220;Swinub;0;Never-Melt Ice;Earthquake;Blizzard;Rock Slide;Hail;Hardy;0;170;0;170;0;170;
0060;Poliwag;0;Damp Rock;Surf;Ice Beam;Mud Bomb;Rain Dance;Timid;0;0;0;252;0;252;
0285;Shroomish;0;Bright Powder;Seed Bomb;Return;Flash;Spore;Jolly;0;252;0;0;0;252;
0309;Electrike;0;Air Balloon;Discharge;Leer;Snarl;Light Screen;Modest;0;0;0;252;0;252;
0209;Snubbull;0;King's Rock;Ice Fang;Fire Fang;Thunder Fang;Play Rough;Jolly;0;252;0;0;0;252;
0081;Magnemite;0;Light Clay;Thunderbolt;Flash Cannon;Reflect;Light Screen;Modest;0;0;252;252;0;0;
0246;Larvitar;0;Hard Stone;Stone Edge;Crunch;Power-Up Punch;Thrash;Adamant;0;252;0;0;0;252;
0511;Pansage;0;Salac Berry;Seed Bomb;Crunch;Acrobatics;Torment;Jolly;0;252;0;0;0;252;
0513;Pansear;0;Liechi Berry;Flame Charge;Shadow Claw;Acrobatics;Yawn;Jolly;0;252;0;0;0;252;
0515;Panpour;0;Shell Bell;Waterfall;Acrobatics;Crunch;Taunt;Adamant;0;252;0;0;0;252;
0355;Duskull;0;Spell Tag;Shadow Ball;Psychic;Infestation;Will-O-Wisp;Bold;0;0;252;252;0;0;
0092;Gastly;0;Spell Tag;Shadow Ball;Sucker Punch;Curse;Protect;Timid;0;0;0;252;0;252;
0066;Machop;0;Black Belt;Cross Chop;Revenge;Earthquake;Bulk Up;Adamant;252;252;0;0;0;0;
0278;Wingull;0;Wacan Berry;Air Slash;Scald;Ice Beam;Roost;Modest;252;0;0;252;0;0;
0361;Snorunt;0;Icy Rock;Ice Beam;Shadow Ball;Protect;Hail;Modest;0;0;0;252;252;0;
0204;Pineco;0;Rocky Helmet;Toxic;Venoshock;Payback;Bug Bite;Impish;0;252;252;0;0;0;
0459;Snover;0;Expert Belt;Ice Beam;Shadow Ball;Energy Ball;Round;Modest;0;0;0;252;252;0;
0167;Spinarak;0;Coba Berry;Pin Missile;Cross Poison;Sticky Web;Sucker Punch;Adamant;0;252;252;0;0;0;
0650;Chespin;0;Miracle Seed;Seed Bomb;Body Slam;Power-Up Punch;Bulk Up;Adamant;0;252;0;0;252;0;
0653;Fennekin;0;Passho Berry;Flamethrower;Psychic;Will-O-Wisp;Sunny Day;Modest;0;0;0;252;0;252;
0656;Froakie;0;Rindo Berry;Waterfall;Acrobatics;Grass Knot;Quick Attack;Adamant;0;252;0;0;0;252;
0669;Flabébé;0;Babiri Berry;Dazzling Gleam;Energy Ball;Psychic;Safeguard;Modest;0;0;0;252;0;252;
0436;Bronzor;0;Salac Berry;Extrasensory;Flash Cannon;Payback;Bulldoze;Modest;0;0;0;252;252;0;
0667;Litleo;0;Heat Rock;Flamethrower;Snarl;Hyper Voice;Sunny Day;Modest;0;0;0;252;0;252;
0165;Ledyba;0;Charti Berry;Mach Punch;U-turn;Acrobatics;Swords Dance;Adamant;0;252;0;0;0;252;
0595;Joltik;0;Salac Berry;Signal Beam;Electro Ball;Energy Ball;Agility;Timid;0;0;0;252;0;252;
0443;Gible;0;Yache Berry;Dragon Claw;Bulldoze;Aerial Ace;Shadow Claw;Adamant;0;252;0;0;0;252;
0451;Skorupi;0;Razor Claw;X-Scissor;Swords Dance;Cross Poison;Night Slash;Adamant;0;252;0;0;0;252;
0403;Shinx;0;Magnet;Wild Charge;Crunch;Thunder Wave;Roar;Adamant;0;252;0;0;0;252;
0343;Baltoy;0;Quick Claw;Extrasensory;Earth Power;Charge Beam;Power Split;Modest;0;0;0;252;252;0;
0088;Grimer;0;Black Sludge;Sludge Bomb;Confide;Acid Armor;Flamethrower;Calm;0;0;0;252;252;0;
0434;Stunky;0;Scope Lens;Slash;Night Slash;Shadow Claw;Feint;Adamant;0;252;0;0;0;252;
0708;Phantump;0;Kasib Berry;Feint Attack;Horn Leech;Rock Slide;Poison Jab;Adamant;0;252;0;0;252;0;
0592;Frillish;0;Shell Bell;Surf;Shadow Ball;Psychic;Recover;Calm;0;0;0;252;252;0;
0677;Espurr;0;Twisted Spoon;Psychic;Thunderbolt;Energy Ball;Psyshock;Modest;0;0;0;252;0;252;
0624;Pawniard;0;Black Glasses;Iron Head;Night Slash;Aerial Ace;Swords Dance;Impish;0;252;252;0;0;0;
0674;Pancham;0;Black Glasses;Power-Up Punch;Crunch;Shadow Claw;Rock Slide;Adamant;0;252;252;0;0;0;
0662;Fletchinder;0;King's Rock;Flame Charge;Quick Attack;Steel Wing;Fly;Adamant;0;252;0;0;0;252;
0318;Carvanha;0;Chople Berry;Crunch;Waterfall;Aqua Jet;Ice Fang;Jolly;0;252;0;0;0;252;
0138;Omanyte;0;Rindo Berry;Ice Beam;Rock Blast;Mud Shot;Surf;Modest;0;0;252;252;0;0;
0397;Staravia;0;Liechi Berry;Endeavor;Aerial Ace;Facade;Quick Attack;Jolly;0;252;0;0;0;252;
0402;Kricketune;0;Sitrus Berry;Bide;Bug Buzz;Taunt;Round;Calm;0;0;252;0;252;0;
0228;Houndour;0;Charti Berry;Foul Play;Flamethrower;Dark Pulse;Nasty Plot;Modest;0;0;0;252;0;252;
0096;Drowzee;0;Twisted Spoon;Zen Headbutt;Power-Up Punch;Hypnosis;Headbutt;Adamant;0;252;0;0;0;252;
0608;Lampent;0;Absorb Bulb;Inferno;Shadow Ball;Confuse Ray;Curse;Modest;252;0;0;252;0;0;
0163;Hoothoot;0;Yache Berry;Air Slash;Shadow Ball;Hypnosis;Dream Eater;Timid;0;0;0;252;0;252;
0431;Glameow;0;Razor Claw;Slash;Shadow Claw;U-turn;Fake Out;Adamant;0;252;0;0;0;252;
0188;Skiploom;0;Charti Berry;Energy Ball;Round;Fairy Wind;Dazzling Gleam;Modest;0;0;0;252;0;252;
0183;Marill;0;Muscle Band;Aqua Tail;Brick Break;Strength;Aqua Ring;Adamant;252;252;0;0;0;0;
0525;Boldore;0;Air Balloon;Rock Blast;Bulldoze;Stealth Rock;Sandstorm;Adamant;0;252;252;0;0;0;
0281;Kirlia;0;Twisted Spoon;Psyshock;Psychic;Thunderbolt;Dazzling Gleam;Modest;0;0;0;252;0;252;
0363;Spheal;0;Icy Rock;Frost Breath;Waterfall;Double Team;Hail;Adamant;252;252;0;0;0;0;
0408;Cranidos;0;Petaya Berry;Ancient Power;Flamethrower;Ice Beam;Thunderbolt;Modest;0;0;0;252;0;252;
0533;Gurdurr;0;Zoom Lens;Dynamic Punch;Poison Jab;Smack Down;Mach Punch;Adamant;0;252;252;0;0;0;
0705;Sliggoo;0;Sitrus Berry;Bide;Toxic;Flail;Dragon Pulse;Calm;0;0;252;0;252;0;
0057;Primeape;0;Persim Berry;Karate Chop;Rock Slide;Thrash;U-turn;Jolly;0;252;0;0;0;252;
0651;Quilladin;0;Leftovers;Wood Hammer;Leech Seed;Protect;Dig;Adamant;0;252;252;0;0;0;
0657;Frogadier;0;Power Herb;Dig;Power-Up Punch;Waterfall;Bounce;Adamant;0;252;0;0;0;252;
0654;Braixen;0;Light Clay;Flamethrower;Psychic;Safeguard;Light Screen;Timid;0;0;0;252;0;252;
0400;Bibarel;0;Chesto Berry;Shadow Ball;Surf;Thunderbolt;Ice Beam;Timid;0;0;0;252;0;252;
0444;Gabite;0;Yache Berry;Dragon Claw;Slash;Earthquake;Sand Tomb;Adamant;0;252;0;0;0;252;
0042;Golbat;0;Bright Powder;Poison Fang;Steel Wing;Fly;Protect;Impish;0;0;252;0;0;252;
0417;Pachirisu;0;Bright Powder;Electro Ball;Hyper Fang;Double Team;Swagger;Hardy;0;170;0;170;0;170;
0707;Klefki;0;Apicot Berry;Flash Cannon;Recycle;Draining Kiss;Metal Sound;Modest;0;0;0;252;252;0;
0040;Wigglytuff;0;Shell Bell;Disarming Voice;Round;Focus Blast;Thunderbolt;Modest;252;0;0;252;0;0;
0262;Mightyena;0;Salac Berry;Snarl;Shadow Ball;Frustration;Incinerate;Modest;0;0;0;252;0;252;
0211;Qwilfish;0;Focus Band;Ice Beam;Toxic Spikes;Venoshock;Brine;Modest;0;0;0;252;0;252;
0455;Carnivine;0;Big Root;Leaf Tornado;Sludge Bomb;Stockpile;Ingrain;Calm;0;0;252;0;252;0;
0319;Sharpedo;0;Focus Band;Ice Beam;Scald;Dark Pulse;Aqua Jet;Modest;0;0;0;252;0;252;
0219;Magcargo;0;Bright Powder;Double Team;Stone Edge;Earthquake;Shell Smash;Hasty;0;252;0;0;0;252;
0457;Lumineon;0;Expert Belt;Rain Dance;Surf;Ice Beam;Silver Wind;Timid;0;0;0;252;0;252;
0670;Floette;0;Petaya Berry;Round;Confide;Moonblast;Grass Knot;Quiet;0;0;0;252;252;0;
0082;Magneton;0;Shuca Berry;Thunderbolt;Flash Cannon;Screech;Metal Sound;Calm;0;0;252;0;252;0;
0432;Purugly;0;Lax Incense;Slash;Fake Out;Shadow Claw;Attract;Adamant;0;252;0;0;0;252;
0224;Octillery;0;Cell Battery;Soak;Bullet Seed;Rock Blast;Waterfall;Adamant;0;252;252;0;0;0;
0618;Stunfisk;0;Focus Band;Thunderbolt;Earthquake;Flail;Endure;Quiet;170;170;0;170;0;0;
0695;Heliolisk;0;King's Rock;Volt Switch;U-turn;Quick Attack;Rock Slide;Jolly;0;252;0;0;0;252;
0226;Mantine;0;Wacan Berry;Air Slash;Scald;Wide Guard;Aqua Ring;Timid;0;0;0;252;0;252;
0317;Swalot;0;Sitrus Berry;Stockpile;Shadow Ball;Yawn;Belch;Calm;252;0;0;0;252;0;
0545;Scolipede;0;Scope Lens;X-Scissor;Poison Jab;Rock Slide;Swords Dance;Adamant;0;252;0;0;0;252;
0112;Rhydon;0;Quick Claw;Stone Edge;Megahorn;Drill Run;Earthquake;Adamant;0;252;252;0;0;0;
0586;Sawsbuck;0;Lum Berry;Horn Leech;Double-Edge;Wild Charge;Jump Kick;Adamant;0;252;0;0;0;252;
0547;Whimsicott;0;Coba Berry;Solar Beam;Psychic;Dazzling Gleam;Sunny Day;Naive;0;0;0;252;0;252;
0691;Dragalge;0;Bright Powder;Waterfall;Facade;Double Team;Poison Tail;Adamant;0;252;0;0;0;252;
0631;Heatmor;0;Lax Incense;Flame Burst;Stockpile;Swallow;Spit Up;Modest;252;0;0;252;0;0;
0326;Grumpig;0;Leftovers;Rest;Sleep Talk;Psychic;Shadow Ball;Modest;0;0;170;170;170;0;
0221;Piloswine;0;Persim Berry;Blizzard;Thrash;Earthquake;Hail;Bashful;0;252;0;252;0;0;
0288;Vigoroth;0;Salac Berry;Shadow Claw;Counter;Endure;Return;Jolly;0;0;252;0;0;252;
0332;Cacturne;0;Razor Claw;Sandstorm;Ingrain;Spikes;Payback;Brave;252;252;0;0;0;0;
0203;Girafarig;0;Ganlon Berry;Calm Mind;Baton Pass;Psychic;Shadow Ball;Timid;0;0;0;252;0;252;
0053;Persian;0;Rocky Helmet;Taunt;Slash;U-turn;Payback;Adamant;252;252;0;0;0;0;
0533;Gurdurr;0;White Herb;Superpower;Stone Edge;Chip Away;Bulk Up;Adamant;252;252;0;0;0;0;
0705;Sliggoo;0;Wise Glasses;Dragon Pulse;Ice Beam;Thunderbolt;Muddy Water;Modest;0;0;0;252;252;0;
0057;Primeape;0;Scope Lens;Cross Chop;Stone Edge;Retaliate;Earthquake;Jolly;0;252;0;0;0;252;
0651;Quilladin;0;Expert Belt;Mud Shot;Energy Ball;Sludge Bomb;Round;Modest;0;0;252;252;0;0;
0657;Frogadier;0;King's Rock;Hydro Pump;Ice Beam;Dark Pulse;Round;Timid;0;0;0;252;0;252;
0654;Braixen;0;Wide Lens;Fire Blast;Psychic;Psyshock;Round;Modest;0;0;0;252;252;0;
0400;Bibarel;0;Quick Claw;Waterfall;Super Fang;Superpower;Curse;Adamant;0;252;0;0;0;252;
0444;Gabite;0;Haban Berry;Dragon Rush;Sandstorm;Stone Edge;Earthquake;Adamant;0;252;0;0;0;252;
0042;Golbat;0;Razor Fang;Giga Drain;Air Slash;Confuse Ray;Shadow Ball;Naive;0;0;0;252;0;252;
0417;Pachirisu;0;Sitrus Berry;Volt Switch;U-turn;Super Fang;Light Screen;Jolly;0;252;0;0;0;252;
0707;Klefki;0;Occa Berry;Flash Cannon;Dazzling Gleam;Psychic;Crafty Shield;Calm;0;0;0;252;252;0;
0040;Wigglytuff;0;Babiri Berry;Play Rough;Brick Break;Body Slam;Grass Knot;Adamant;252;252;0;0;0;0;
0262;Mightyena;0;Razor Claw;Crunch;Sucker Punch;Frustration;Taunt;Adamant;0;252;0;0;0;252;
0211;Qwilfish;0;Cell Battery;Aqua Tail;Poison Jab;Pin Missile;Stockpile;Adamant;0;252;0;0;0;252;
0455;Carnivine;0;Binding Band;Infestation;Swords Dance;Crunch;Power Whip;Adamant;252;252;0;0;0;0;
0319;Sharpedo;0;Muscle Band;Night Slash;Waterfall;Earthquake;Ice Fang;Jolly;0;252;0;0;0;252;
0219;Magcargo;0;White Herb;Overheat;Earth Power;Gyro Ball;Body Slam;Quiet;0;252;0;252;0;0;
0457;Lumineon;0;Shell Bell;Waterfall;Attract;Bounce;Aqua Ring;Jolly;0;252;0;0;0;252;
0670;Floette;0;Kebia Berry;Grassy Terrain;Misty Terrain;Dazzling Gleam;Petal Blizzard;Adamant;0;0;0;252;252;0;
0082;Magneton;0;Quick Claw;Magnet Rise;Flash Cannon;Thunder;Metal Sound;Modest;0;0;252;252;0;0;
0432;Purugly;0;Big Root;Hypnosis;Dream Eater;Shadow Ball;Round;Modest;0;0;0;252;0;252;
0224;Octillery;0;Razor Claw;Flamethrower;Ice Beam;Flash Cannon;Signal Beam;Modest;0;0;0;252;252;0;
0618;Stunfisk;0;Wide Lens;Thunderbolt;Muddy Water;Scald;Fissure;Modest;252;0;0;252;0;0;
0695;Heliolisk;0;Wide Lens;Round;Focus Blast;Dark Pulse;Thunder;Modest;0;0;0;252;0;252;
0226;Mantine;0;Cell Battery;Rain Dance;Hydro Pump;Ice Beam;Earthquake;Mild;0;252;0;252;0;0;
0317;Swalot;0;Black Sludge;Stockpile;Toxic;Protect;Earthquake;Calm;0;0;252;0;252;0;
0545;Scolipede;0;King's Rock;Steamroller;Poison Tail;Earthquake;Rock Slide;Jolly;0;252;0;0;0;252;
0112;Rhydon;0;Rocky Helmet;Horn Drill;Dragon Tail;Payback;Hammer Arm;Impish;0;0;252;0;252;0;
0586;Sawsbuck;0;Shell Bell;Horn Leech;Double-Edge;Megahorn;Leech Seed;Adamant;0;252;0;0;0;252;
0547;Whimsicott;0;Sitrus Berry;Energy Ball;Moonblast;Leech Seed;Tailwind;Modest;0;0;0;252;0;252;
0691;Dragalge;0;Payapa Berry;Dragon Pulse;Sludge Wave;Surf;Thunderbolt;Modest;0;0;0;252;0;252;
0631;Heatmor;0;Shuca Berry;Inferno;Night Slash;Focus Blast;Aerial Ace;Hardy;0;252;0;252;0;0;
0326;Grumpig;0;Wise Glasses;Psychic;Shadow Ball;Power Gem;Energy Ball;Modest;0;0;0;252;0;252;
0221;Piloswine;0;Zoom Lens;Hail;Stone Edge;Blizzard;Fissure;Relaxed;252;0;252;0;0;0;
0288;Vigoroth;0;Bright Powder;Ice Beam;Thunderbolt;Flamethrower;Shadow Ball;Modest;0;0;0;252;0;252;
0332;Cacturne;0;Scope Lens;Dark Pulse;Energy Ball;Sucker Punch;Focus Blast;Quiet;0;252;0;252;0;0;
0203;Girafarig;0;Colbur Berry;Psychic;Thunderbolt;Energy Ball;Dazzling Gleam;Modest;0;0;0;252;0;252;
0053;Persian;0;Life Orb;Round;Fake Out;Power Gem;Dark Pulse;Timid;0;0;0;252;0;252;
0689;Barbaracle;0;Bright Powder;Stone Edge;Razor Shell;Shell Smash;Double Team;Adamant;0;252;0;0;0;252;
0701;Hawlucha;0;Salac Berry;Acrobatics;High Jump Kick;Feather Dance;Taunt;Jolly;0;252;0;0;0;252;
0703;Carbink;0;Light Clay;Reflect;Light Screen;Safeguard;Dazzling Gleam;Calm;0;0;252;0;252;0;
0668;Pyroar;0;King's Rock;Flamethrower;Hyper Voice;Snarl;Noble Roar;Timid;0;0;0;252;0;252;
0713;Avalugg;0;Leftovers;Avalanche;Confide;Protect;Toxic;Relaxed;252;0;252;0;0;0;
0697;Tyrantrum;0;Lax Incense;Stealth Rock;Dragon Tail;Double Team;Earthquake;Relaxed;0;0;252;0;252;0;
0699;Aurorus;0;Sitrus Berry;Substitute;Thunder Wave;Round;Thunderbolt;Calm;252;0;0;0;252;0;
0663;Talonflame;0;Charti Berry;Round;Me First;Will-O-Wisp;Flamethrower;Timid;0;0;0;252;0;252;
0700;Sylveon;0;Leftovers;Misty Terrain;Tail Whip;Helping Hand;Dazzling Gleam;Calm;252;0;0;0;252;0;
0652;Chesnaught;0;Leftovers;Taunt;Spiky Shield;Feint;Wood Hammer;Adamant;0;252;252;0;0;0;
0655;Delphox;0;Petaya Berry;Confide;Psychic;Flamethrower;Round;Timid;0;0;0;252;0;252;
0658;Greninja;0;Leftovers;Mat Block;Spikes;Scald;Toxic;Calm;0;0;252;0;252;0;
0673;Gogoat;0;Yache Berry;Substitute;Horn Leech;Bulk Up;Payback;Impish;0;0;252;0;252;0;
0715;Noivern;0;Yache Berry;Super Fang;Boomburst;Round;Torment;Timid;0;0;0;252;0;252;
0671;Florges;0;Babiri Berry;Flower Shield;Dazzling Gleam;Energy Ball;Wish;Sassy;0;0;252;0;252;0;
0706;Goodra;0;Lax Incense;Substitute;Muddy Water;Dragon Pulse;Sludge Wave;Modest;0;0;0;252;252;0;
0709;Trevenant;0;Wise Glasses;Psychic;Shadow Ball;Energy Ball;Round;Modest;0;0;0;252;252;0;
0711;Gourgeist;0;Sitrus Berry;Will-O-Wisp;Trick-or-Treat;Pain Split;Phantom Force;Impish;252;0;252;0;0;0;
0693;Clawitzer;0;Bright Powder;Heal Pulse;Muddy Water;Double Team;Confide;Calm;0;0;252;0;252;0;
0685;Slurpuff;0;Big Root;Draining Kiss;Cotton Guard;Play Nice;Confide;Modest;252;0;0;252;0;0;
0683;Aromatisse;0;Lax Incense;Charm;Sweet Kiss;Attract;Draining Kiss;Calm;252;0;0;0;252;0;
0689;Barbaracle;0;Wise Glasses;Ancient Power;Blizzard;Surf;Focus Blast;Modest;0;0;252;252;0;0;
